THỜI KHÓA BIỂU DỰ KIẾN K70 - CẬP NHẬT NGÀY 29/08/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Min,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20251,THKHSS,165213,165213,CH2000,Nhập môn kỹ thuật hóa học,Introduction to Chemical Engineering,3(2-1-1-6),"KTHH 11,12-K70S",1,4,0825-1005,3,4,Sáng,"2-4,8-20",D5-304,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165151,165151,CH2003,Nhập môn hóa học,Introduction of Chemistry,2(2-0-1-4),"Hóa học 01,02-K70S",1,6,0645-0815,1,2,Sáng,5-12,D5-505,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165152,165152,CH2003,Nhập môn hóa học,Introduction of Chemistry,2(2-0-1-4),"Hóa học 03,04-K70S",1,6,0825-1005,3,4,Sáng,5-12,D5-505,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165113,165113,CH3224,Hóa hữu cơ,Organic Chemistry,2(2-1-0-4),"Sinh học 01,02,03 (nhóm 1/2)-K70C",1,3,1505-1730,4,6,Chiều,5-20,D5-405,NULL,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165114,165114,CH3224,Hóa hữu cơ,Organic Chemistry,2(2-1-0-4),"Sinh học 01,02,03 (nhóm 2/2)-K70C",1,3,1230-1455,1,3,Chiều,5-20,D5-505,NULL,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165115,165115,CH3224,Hóa hữu cơ,Organic Chemistry,2(2-1-0-4),Sinh học 04 - Thực phẩm 01-K70C,1,6,1505-1730,4,6,Chiều,5-20,D4-502,NULL,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165126,165126,CH3224,Hóa hữu cơ,Organic Chemistry,2(2-1-0-4),"Thực phẩm 02,03,04 (nhóm 1/2)-K70C",1,6,1505-1730,4,6,Chiều,5-20,D5-104,NULL,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165127,165127,CH3224,Hóa hữu cơ,Organic Chemistry,2(2-1-0-4),"Thực phẩm 02,03,04 (nhóm 2/2)-K70C",1,6,1230-1455,1,3,Chiều,5-20,D5-204,NULL,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165139,165139,CH3224,Hóa hữu cơ,Organic Chemistry,2(2-1-0-4),"Thực phẩm 05,06,07,08 (nhóm 1/3)-K70C",1,3,1230-1455,1,3,Chiều,5-20,D5-402,NULL,NULL,NULL,75,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165140,165140,CH3224,Hóa hữu cơ,Organic Chemistry,2(2-1-0-4),"Thực phẩm 05,06,07,08 (nhóm 2/3)-K70C",1,4,1505-1730,4,6,Chiều,5-20,D5-501,NULL,NULL,NULL,75,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165141,165141,CH3224,Hóa hữu cơ,Organic Chemistry,2(2-1-0-4),"Thực phẩm 05,06,07,08 (nhóm 3/3)-K70C",1,4,1230-1455,1,3,Chiều,5-20,D5-502,NULL,NULL,NULL,75,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KSPKT,165361,165361,ED1010,Tâm lý học giáo dục,Educational Psychology,3(2-2-0-6),Công nghệ GD 01-K70S,1,4,1015-1145,5,6,Sáng,"2-16,20",D5-202,NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KSPKT,165361,165361,ED1010,Tâm lý học giáo dục,Educational Psychology,3(2-2-0-6),Công nghệ GD 01-K70S,2,5,1015-1145,5,6,Sáng,"2-16,20",D5-402,NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KSPKT,165362,165362,ED1010,Tâm lý học giáo dục,Educational Psychology,3(2-2-0-6),Công nghệ GD 02-K70S,1,5,0645-1005,1,4,Sáng,"2-16,20",D5-402,NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KSPKT,165363,165363,ED1010,Tâm lý học giáo dục,Educational Psychology,3(2-2-0-6),Quản lý GD-K70S,1,5,0645-1005,1,4,Sáng,"2-16,20",D5-502,NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KSPKT,165046,165046,ED3070,Nhập môn KHCN,Introduction to Science and Technology,2(2-0-0-4),"Tiếng Anh KHKT 01,04,05-K70S",1,3,1015-1145,5,6,Sáng,"2-13,17-20",D6-107,NULL,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KSPKT,165047,165047,ED3070,Nhập môn KHCN,Introduction to Science and Technology,2(2-0-0-4),"Tiếng Anh KHKT 03,07-K70S",1,3,0825-1005,3,4,Sáng,"2-13,17-20",D6-107,NULL,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KSPKT,165048,165048,ED3070,Nhập môn KHCN,Introduction to Science and Technology,2(2-0-0-4),"Tiếng Anh KHKT 02,06-K70S",1,3,0645-0815,1,2,Sáng,"2-13,17-20",D6-107,NULL,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KSPKT,165084,165084,ED3070,Nhập môn KHCN,Introduction to Science and Technology,2(2-0-0-4),Tiếng Trung KHKT-K70C,1,6,1230-1400,1,2,Chiều,3-19,D5-302,NULL,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,165445,165445,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),"KT điện 05,06-K70C",1,4,1410-1550,3,4,Chiều,"3,5,7,9,11,13,15,17",D5-503,TN,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,165456,165456,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),"KT điện 01,02-K70C",1,4,1600-1730,5,6,Chiều,"4,6,8,10,12,14,16,18",D5-503,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,165457,165457,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),"KT điện 03,04-K70C",1,4,1600-1730,5,6,Chiều,"3,5,7,9,11,13,15,17",D5-503,TN,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,759089,759089,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N1-K70,1,2,0730-0930,0730,0930,Sáng,"3,4,5",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759090,759090,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N2-K70,1,3,0730-0930,0730,0930,Sáng,"3,4,5",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759091,759091,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N3-K70,1,4,0730-0930,0730,0930,Sáng,"3,4,5",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759092,759092,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N4-K70,1,5,0730-0930,0730,0930,Sáng,"3,4,5",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759093,759093,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N5-K70,1,6,0730-0930,0730,0930,Sáng,"3,4,5",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759094,759094,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N6-K70,1,2,0730-0930,0730,0930,Sáng,"6,7,8",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759095,759095,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N7-K70,1,3,0730-0930,0730,0930,Sáng,"6,7,8",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759096,759096,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N8-K70,1,4,0730-0930,0730,0930,Sáng,"6,7,8",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759097,759097,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N9-K70,1,5,0730-0930,0730,0930,Sáng,"6,7,8",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759098,759098,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N10-K70,1,6,0730-0930,0730,0930,Sáng,"6,7,8",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759099,759099,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N11-K70,1,2,0730-0930,0730,0930,Sáng,"9,10,11",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759100,759100,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N12-K70,1,3,0730-0930,0730,0930,Sáng,"9,10,11",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759101,759101,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N13-K70,1,4,0730-0930,0730,0930,Sáng,"9,10,11",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759102,759102,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N14-K70,1,5,0730-0930,0730,0930,Sáng,"9,10,11",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759103,759103,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N15-K70,1,6,0730-0930,0730,0930,Sáng,"9,10,11",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759104,759104,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N16-K70,1,2,0730-0930,0730,0930,Sáng,"12,13,14",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759105,759105,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N17-K70,1,3,0730-0930,0730,0930,Sáng,"12,13,14",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759106,759106,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N18-K70,1,4,0730-0930,0730,0930,Sáng,"12,13,14",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,759107,759107,EE1024,Nhập môn ngành Điện,Introduction to Electrical Engineering,2(1-1-1-4),N19-K70,1,5,0730-0930,0730,0930,Sáng,"12,13,14",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20251,TDDT,165006,165006,EE1024E,Nhập môn kỹ thuật ngành điện,Introduction to Electrical Engineering,2(1-1-1-4),**CTTT Hệ thống điện-K70C,1,4,1410-1550,3,4,Chiều,"4,6,8,10,12,14,16,18",D5-503,TN,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TDDT,759084,759084,EE1024E,Nhập môn kỹ thuật ngành điện,Introduction to Electrical Engineering,2(1-1-1-4),N1-K70,1,2,0730-0930,0730,0930,Sáng,"15,16,17",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20251,TDDT,759085,759085,EE1024E,Nhập môn kỹ thuật ngành điện,Introduction to Electrical Engineering,2(1-1-1-4),N2-K70,1,3,0730-0930,0730,0930,Sáng,"15,16,17",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20251,TDDT,759086,759086,EE1024E,Nhập môn kỹ thuật ngành điện,Introduction to Electrical Engineering,2(1-1-1-4),N3-K70,1,4,0730-0930,0730,0930,Sáng,"15,16,17",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20251,TDDT,759087,759087,EE1024E,Nhập môn kỹ thuật ngành điện,Introduction to Electrical Engineering,2(1-1-1-4),N4-K70,1,5,0730-0930,0730,0930,Sáng,"15,16,17",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20251,TDDT,759088,759088,EE1024E,Nhập môn kỹ thuật ngành điện,Introduction to Electrical Engineering,2(1-1-1-4),N5-K70,1,6,0730-0930,0730,0930,Sáng,"15,16,17",C7-E407,NULL,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20251,TDDT,164908,164908,EE1026,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),**Tài năng ĐK&TĐH-K70C,1,5,1600-1730,5,6,Chiều,"3,5,7,9,11,13,15,17",C7-203,TN,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TDDT,164924,164924,EE1026,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),**PFIEV Tin học công nghiệp-K70C,1,5,1600-1730,5,6,Chiều,"4,6,8,10,12,14,16,18",C7-203,TN,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TDDT,165334,165334,EE1026,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),"ĐK&TĐH 01,02-K70S",1,6,0645-0815,1,2,Sáng,"2,4,6,8,10,12,14,16",D5-204,TN,NULL,NULL,95,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,165335,165335,EE1026,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),"ĐK&TĐH 03,04-K70S",1,6,0645-0815,1,2,Sáng,"3,5,7,9,11,13,15,20",D5-204,TN,NULL,NULL,95,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,165343,165343,EE1026,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),"ĐK&TĐH 05,06-K70S",1,6,0825-1005,3,4,Sáng,"2,4,6,8,10,12,14,16",D5-204,TN,NULL,NULL,95,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,165344,165344,EE1026,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),"ĐK&TĐH 07,08-K70S",1,6,0825-1005,3,4,Sáng,"3,5,7,9,11,13,15,20",D5-204,TN,NULL,NULL,95,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,165352,165352,EE1026,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),"ĐK&TĐH 09,10-K70S",1,6,1015-1145,5,6,Sáng,"2,4,6,8,10,12,14,16",D5-204,TN,NULL,NULL,95,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,165353,165353,EE1026,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),"ĐK&TĐH 11,12-K70S",1,6,1015-1145,5,6,Sáng,"3,5,7,9,11,13,15,20",D5-204,TN,NULL,NULL,95,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,TDDT,165004,165004,EE1026E,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),**CTTT Tự động hóa-K70C,1,4,1230-1400,1,2,Chiều,"4,6,8,10,12,14,16,18",D5-503,TN,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,TDDT,165005,165005,EE1026E,Nhập môn ngành Kỹ thuật điều khiển và Tự động hóa,Introduction to Control Engineering and Automation,2(1-1-1-4),**CTTT Tự động hóa-K70C,1,4,1230-1400,1,2,Chiều,"3,5,7,9,11,13,15,17",D5-503,TN,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,KKTVQL,165176,165176,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),"KTHH 10,14,15,16-K70S",1,2,0920-1145,4,6,Sáng,"2-4,8-20",D5-301,NULL,NULL,NULL,160,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165187,165187,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),"KTHH 01,02,03,04-K70S",1,5,0645-0910,1,3,Sáng,"2-4,8-20",D5-101,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165199,165199,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),"KTHH 06,07,08,09-K70S",1,5,0920-1145,4,6,Sáng,"2-4,8-20",D5-101,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165211,165211,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),"KTHH 05,11,12,13-K70S",1,2,0645-0910,1,3,Sáng,"2-4,8-20",D5-301,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165251,165251,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),Hàng không - KT Ôtô 01-K70C,1,2,1230-1455,1,3,Chiều,"2-7,11-20",D6-306,NULL,NULL,NULL,160,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165252,165252,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),Cơ khí động lực -K70C,1,2,1505-1730,4,6,Chiều,"2-7,11-20",D6-306,NULL,NULL,NULL,160,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165253,165253,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),"KT Ôtô 02,03,04,05-K70S",1,4,0645-0910,1,3,Sáng,"2-7,11-20",D9-101,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165409,165409,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),"Vật liệu 01,02,03,04 -K70S",1,2,0645-0910,1,3,Sáng,3-19,D6-208,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165419,165419,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4)," Vật liệu 05,06,07 - Vi điện tử 05-K70S",1,2,0920-1145,4,6,Sáng,3-19,D6-208,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165429,165429,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),"Vật lý 01,02,03,04-K70C",1,5,1230-1455,1,3,Chiều,3-19,D5-201,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165439,165439,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),Hạt nhân-Y khoa-K70C,1,5,1505-1730,4,6,Chiều,3-19,D5-201,NULL,NULL,NULL,150,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165465,165465,EM1010,Quản trị học đại cương,Introduction to Management,2(2-1-0-4),Toán tin-K70S,1,6,0920-1145,4,6,Sáng,3-19,D6-208,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165026,165026,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),**CTTT PTKD (nhóm 1/2)-K70C,1,5,1410-1730,3,6,Chiều,3-19,D5-401,NULL,NULL,NULL,75,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,KKTVQL,165027,165027,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),**CTTT PTKD (nhóm 2/2)-K70C,1,5,1410-1730,3,6,Chiều,3-19,D5-501,NULL,NULL,NULL,75,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,KKTVQL,165028,165028,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),**CTTT Logistics (nhóm 1/3)-K70S,1,6,0645-1005,1,4,Sáng,3-19,D5-405,NULL,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,KKTVQL,165029,165029,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),**CTTT Logistics (nhóm 2/3)-K70S,1,6,0645-1005,1,4,Sáng,3-19,D5-501,NULL,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,KKTVQL,165547,165547,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),QL công nghiệp-K70C,1,3,1600-1730,5,6,Chiều,3-19,D5-302,NULL,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165547,165547,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),QL công nghiệp-K70C,2,2,1600-1730,5,6,Chiều,3-19,D5-503,NULL,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165548,165548,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),QL năng lượng-K70C,1,2,1410-1730,3,6,Chiều,3-19,C7-115,NULL,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165548,165548,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),QL năng lượng-K70C,2,2,1600-1730,5,6,Chiều,3-19,D5-504,NULL,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165558,165558,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),Quản trị kinh doanh-K70C,1,3,1230-1550,1,4,Chiều,3-19,D5-201,NULL,NULL,NULL,130,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165567,165567,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),Kế toán-K70C,1,2,1230-1550,1,4,Chiều,3-19,D5-503,NULL,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165568,165568,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),TCNH-K70C,1,2,1230-1550,1,4,Chiều,3-19,D5-504,NULL,NULL,NULL,90,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20251,KKTVQL,165572,165572,EM1100,Kinh tế vi mô đại cương,Principles of Microeconomics,3(3-1-0-6),**CTTT Logistics (nhóm 3/3)-K70S,1,6,0645-1005,1,4,Sáng,3-19,D5-502,NULL,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,ELITECH,
20251,KKTVQL,161475,161475,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),*ICT-K70S,1,5,0825-1145,3,6,Sáng,11-18,D5-504,NULL,NULL,NULL,130,Đang xếp TKB,LT+BT,B,ELITECH,
20251,KKTVQL,164900,164900,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),**Tài năng-K70S,1,4,1015-1145,5,6,Sáng,3-10,D5-101,NULL,NULL,NULL,140,Đang xếp TKB,LT+BT,A,ELITECH,
20251,KKTVQL,164900,164900,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),**Tài năng-K70S,2,6,1015-1145,5,6,Sáng,3-10,D9-305,NULL,NULL,NULL,140,Đang xếp TKB,LT+BT,A,ELITECH,
20251,KKTVQL,164914,164914,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),"**PFIEV, Việt Pháp-K70S",1,4,1015-1145,5,6,Sáng,12-19,D5-101,NULL,NULL,NULL,140,Đang xếp TKB,LT+BT,B,ELITECH,
20251,KKTVQL,164914,164914,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),"**PFIEV, Việt Pháp-K70S",2,6,1015-1145,5,6,Sáng,12-19,D9-305,NULL,NULL,NULL,140,Đang xếp TKB,LT+BT,B,ELITECH,
20251,KKTVQL,164953,164953,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),"**CTTT KHDL,ATKG (G3,G4)-K70S",1,6,0645-1005,1,4,Sáng,3-10,D6-306,NULL,NULL,NULL,180,Đang xếp TKB,LT+BT,A,ELITECH,
20251,KKTVQL,164961,164961,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),**CTTT (G4-13 ngành)-nhóm 1-K70C,1,3,1410-1730,3,6,Chiều,3-10,D5-301,NULL,NULL,NULL,160,Đang xếp TKB,LT+BT,A,ELITECH,
20251,KKTVQL,164962,164962,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),**CTTT (G4-13 ngành)-nhóm 2-K70S,1,4,0645-1005,1,4,Sáng,3-10,D5-101,NULL,NULL,NULL,160,Đang xếp TKB,LT+BT,A,ELITECH,
20251,KKTVQL,164963,164963,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),**CTTT (G4-13 ngành)-nhóm 3-K70S,1,4,0645-1005,1,4,Sáng,12-19,D5-101,NULL,NULL,NULL,160,Đang xếp TKB,LT+BT,B,ELITECH,
20251,KKTVQL,164976,164976,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),**CTTT (G4-13 ngành)-nhóm 4-K70S,1,7,0645-1005,1,4,Sáng,3-10,D5-101,NULL,NULL,NULL,160,Đang xếp TKB,LT+BT,A,ELITECH,
20251,KKTVQL,164977,164977,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),**CTTT (G4-13 ngành)-nhóm 5-K70S,1,7,0645-1005,1,4,Sáng,12-19,D5-101,NULL,NULL,NULL,160,Đang xếp TKB,LT+BT,B,ELITECH,
20251,KKTVQL,165150,165150,EM1170,Pháp luật đại cương,Introduction to the Legal Environment,2(2-0-0-4),Hóa học-K70S,1,4,1015-1145,5,6,Sáng,13-20,D5-301,NULL,NULL,NULL,160,Đang xếp TKB,LT+BT,B,CT CHUẨN,
